reporting_month,reporting_year,month_number,customer_code,customer_name,channel_code,brand_code,brand_name,product_key,product_name,pack_type,pack_size,product_group_lv1,product_group_lv2,gsv_keur,turnover_keur,discount_keur,discount_pct_to,discount_pct_gsv,gsv_record_count,turnover_record_count,mapping_review_required,certified_for_analysis,data_quality_status,data_quality_flags,gsv_source_files,gsv_source_rows,turnover_source_files,turnover_source_rows
2023-03-01,2023,3,00000017,Mints,MT,CBG00009,SKY,BOTTLE|1KG,BOTTLE 1KG,BOTTLE,1KG,BOTTLE,BIG BOTTLE,0.1,0.1,0.0,0.0,0.0,1,1,False,True,VALID,OK,inputs/sales/Cust 17.xlsx,854,inputs/sales/Cust 17.xlsx,855
2023-03-01,2023,3,00000017,Mints,MT,CBG00009,SKY,CONE|50GR,CONE 50GR,CONE,50GR,CONE,CONE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 17.xlsx,1056,inputs/sales/Cust 17.xlsx,1057
2023-03-01,2023,3,00000017,Mints,MT,CBG00009,SKY,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,15.2,13.9,1.299999999999999,0.09352517985611503,0.08552631578947362,1,1,False,True,VALID,OK,inputs/sales/Cust 17.xlsx,922,inputs/sales/Cust 17.xlsx,923
2023-03-01,2023,3,00000017,Mints,MT,CBG00009,SKY,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 17.xlsx,1108,inputs/sales/Cust 17.xlsx,1109
2023-03-01,2023,3,00000017,Mints,MT,CBG00009,SKY,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,15.4,14.0,1.4000000000000004,0.10000000000000002,0.09090909090909093,1,1,False,True,VALID,OK,inputs/sales/Cust 17.xlsx,992,inputs/sales/Cust 17.xlsx,993
2023-03-01,2023,3,00000018,Gummies,MT,CBG00001,OLIVE,BOTTLE|200GR,BOTTLE 200GR,BOTTLE,200GR,BOTTLE,SMALL BOTTLE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,586,inputs/sales/Cust 18.xlsx,587
2023-03-01,2023,3,00000018,Gummies,MT,CBG00001,OLIVE,BOX|50GR,BOX 50GR,BOX,50GR,BOX,SMALL BOX,3.9,3.6,0.2999999999999998,0.08333333333333329,0.07692307692307689,1,1,True,True,REVIEW,PRODUCT_MAPPING_REVIEW,inputs/sales/Cust 18.xlsx,760,inputs/sales/Cust 18.xlsx,761
2023-03-01,2023,3,00000018,Gummies,MT,CBG00001,OLIVE,CONE|50GR,CONE 50GR,CONE,50GR,CONE,CONE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,544,inputs/sales/Cust 18.xlsx,545
2023-03-01,2023,3,00000018,Gummies,MT,CBG00001,OLIVE,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,13.7,12.9,0.7999999999999989,0.06201550387596891,0.058394160583941535,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,254,inputs/sales/Cust 18.xlsx,255
2023-03-01,2023,3,00000018,Gummies,MT,CBG00001,OLIVE,PACK|250GR,PACK 250GR,PACK,250GR,PACK,SMALL PACK,6.6,6.2,0.39999999999999947,0.06451612903225798,0.06060606060606053,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,620,inputs/sales/Cust 18.xlsx,621
2023-03-01,2023,3,00000018,Gummies,MT,CBG00001,OLIVE,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,3.7,2.5,1.2000000000000002,0.4800000000000001,0.32432432432432434,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,690,inputs/sales/Cust 18.xlsx,691
2023-03-01,2023,3,00000018,Gummies,MT,CBG00001,OLIVE,POUCH|400GR,POUCH 400GR,POUCH,400GR,POUCH,MEDIUM POUCH,21.1,14.0,7.100000000000001,0.5071428571428572,0.3364928909952607,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,478,inputs/sales/Cust 18.xlsx,479
2023-03-01,2023,3,00000018,Gummies,MT,CBG00001,OLIVE,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,46.2,30.6,15.600000000000001,0.5098039215686275,0.33766233766233766,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,324,inputs/sales/Cust 18.xlsx,325
2023-03-01,2023,3,00000018,Gummies,MT,CBG00005,COBALT,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,1.2,0.9,0.29999999999999993,0.33333333333333326,0.24999999999999994,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,138,inputs/sales/Cust 18.xlsx,139
2023-03-01,2023,3,00000018,Gummies,MT,CBG00005,COBALT,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,13.6,9.6,4.0,0.4166666666666667,0.29411764705882354,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,36,inputs/sales/Cust 18.xlsx,37
2023-03-01,2023,3,00000018,Gummies,MT,CBG00009,SKY,BOTTLE|1KG,BOTTLE 1KG,BOTTLE,1KG,BOTTLE,BIG BOTTLE,0.5,0.4,0.09999999999999998,0.24999999999999994,0.19999999999999996,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,860,inputs/sales/Cust 18.xlsx,861
2023-03-01,2023,3,00000018,Gummies,MT,CBG00009,SKY,CONE|50GR,CONE 50GR,CONE,50GR,CONE,CONE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,1068,inputs/sales/Cust 18.xlsx,1069
2023-03-01,2023,3,00000018,Gummies,MT,CBG00009,SKY,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,1.5,1.5,0.0,0.0,0.0,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,930,inputs/sales/Cust 18.xlsx,931
2023-03-01,2023,3,00000018,Gummies,MT,CBG00009,SKY,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,0.6,0.5,0.09999999999999998,0.19999999999999996,0.16666666666666663,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,1124,inputs/sales/Cust 18.xlsx,1125
2023-03-01,2023,3,00000018,Gummies,MT,CBG00009,SKY,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,56.3,45.8,10.5,0.2292576419213974,0.18650088809946716,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,1000,inputs/sales/Cust 18.xlsx,1001
2023-03-01,2023,3,00000019,Lollies,MT,CBG00001,OLIVE,BOX|50GR,BOX 50GR,BOX,50GR,BOX,SMALL BOX,2.3,2.4,-0.10000000000000009,-0.041666666666666706,-0.04347826086956526,1,1,True,False,INVALID,TURNOVER_GT_GSV;PRODUCT_MAPPING_REVIEW,inputs/sales/Cust 19.xlsx,630,inputs/sales/Cust 19.xlsx,631
2023-03-01,2023,3,00000019,Lollies,MT,CBG00001,OLIVE,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,10.8,11.4,-0.5999999999999996,-0.05263157894736839,-0.05555555555555552,1,1,False,False,INVALID,TURNOVER_GT_GSV,inputs/sales/Cust 19.xlsx,200,inputs/sales/Cust 19.xlsx,201
2023-03-01,2023,3,00000019,Lollies,MT,CBG00001,OLIVE,PACK|250GR,PACK 250GR,PACK,250GR,PACK,SMALL PACK,24.9,26.2,-1.3000000000000007,-0.04961832061068705,-0.052208835341365493,1,1,False,False,INVALID,TURNOVER_GT_GSV,inputs/sales/Cust 19.xlsx,490,inputs/sales/Cust 19.xlsx,491
2023-03-01,2023,3,00000019,Lollies,MT,CBG00001,OLIVE,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,18.8,19.8,-1.0,-0.050505050505050504,-0.05319148936170213,1,1,False,False,INVALID,TURNOVER_GT_GSV,inputs/sales/Cust 19.xlsx,560,inputs/sales/Cust 19.xlsx,561
2023-03-01,2023,3,00000019,Lollies,MT,CBG00001,OLIVE,POUCH|400GR,POUCH 400GR,POUCH,400GR,POUCH,MEDIUM POUCH,20.3,21.4,-1.0999999999999979,-0.051401869158878406,-0.05418719211822649,1,1,False,False,INVALID,TURNOVER_GT_GSV,inputs/sales/Cust 19.xlsx,416,inputs/sales/Cust 19.xlsx,417
2023-03-01,2023,3,00000019,Lollies,MT,CBG00001,OLIVE,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,22.8,24.0,-1.1999999999999993,-0.04999999999999997,-0.05263157894736839,1,1,False,False,INVALID,TURNOVER_GT_GSV,inputs/sales/Cust 19.xlsx,270,inputs/sales/Cust 19.xlsx,271
2023-03-01,2023,3,00000019,Lollies,MT,CBG00005,COBALT,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,2.7,2.9,-0.19999999999999973,-0.06896551724137923,-0.07407407407407397,1,1,False,False,INVALID,TURNOVER_GT_GSV,inputs/sales/Cust 19.xlsx,124,inputs/sales/Cust 19.xlsx,125
2023-03-01,2023,3,00000019,Lollies,MT,CBG00005,COBALT,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,23.5,24.7,-1.1999999999999993,-0.04858299595141698,-0.05106382978723401,1,1,False,False,INVALID,TURNOVER_GT_GSV,inputs/sales/Cust 19.xlsx,30,inputs/sales/Cust 19.xlsx,31
2023-03-01,2023,3,00000019,Lollies,MT,CBG00009,SKY,BOTTLE|1KG,BOTTLE 1KG,BOTTLE,1KG,BOTTLE,BIG BOTTLE,0.2,0.3,-0.09999999999999998,-0.33333333333333326,-0.4999999999999999,1,1,False,False,INVALID,TURNOVER_GT_GSV,inputs/sales/Cust 19.xlsx,682,inputs/sales/Cust 19.xlsx,683
2023-03-01,2023,3,00000019,Lollies,MT,CBG00009,SKY,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,0.8,0.9,-0.09999999999999998,-0.11111111111111108,-0.12499999999999997,1,1,False,False,INVALID,TURNOVER_GT_GSV,inputs/sales/Cust 19.xlsx,752,inputs/sales/Cust 19.xlsx,753
2023-03-01,2023,3,00000019,Lollies,MT,CBG00009,SKY,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,2.1,2.2,-0.10000000000000009,-0.04545454545454549,-0.04761904761904766,1,1,False,False,INVALID,TURNOVER_GT_GSV,inputs/sales/Cust 19.xlsx,900,inputs/sales/Cust 19.xlsx,901
2023-03-01,2023,3,00000019,Lollies,MT,CBG00009,SKY,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,91.1,95.9,-4.800000000000011,-0.05005213764337863,-0.05268935236004404,1,1,False,False,INVALID,TURNOVER_GT_GSV,inputs/sales/Cust 19.xlsx,822,inputs/sales/Cust 19.xlsx,823
2023-03-01,2023,3,00000020,Chews,MT,CBG00001,OLIVE,CONE|50GR,CONE 50GR,CONE,50GR,CONE,CONE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 20.xlsx,56,inputs/sales/Cust 20.xlsx,57
2023-03-01,2023,3,00000020,Chews,MT,CBG00001,OLIVE,PACK|250GR,PACK 250GR,PACK,250GR,PACK,SMALL PACK,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 20.xlsx,84,inputs/sales/Cust 20.xlsx,85
2023-03-01,2023,3,00000021,Drops,DT,CBG00001,OLIVE,CONE|50GR,CONE 50GR,CONE,50GR,CONE,CONE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 21.xlsx,56,inputs/sales/Cust 21.xlsx,57
2023-03-01,2023,3,00000021,Drops,DT,CBG00001,OLIVE,PACK|250GR,PACK 250GR,PACK,250GR,PACK,SMALL PACK,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 21.xlsx,84,inputs/sales/Cust 21.xlsx,85
2023-03-01,2023,3,00000022,Pops,DT,CBG00001,OLIVE,BAR|150GR,BAR 150GR,BAR,150GR,BAR,SMALL BAR,0.0,0.0,0.0,,,1,1,True,True,REVIEW,PRODUCT_MAPPING_REVIEW,inputs/sales/Cust 22.xlsx,216,inputs/sales/Cust 22.xlsx,217
2023-03-01,2023,3,00000022,Pops,DT,CBG00001,OLIVE,BOTTLE|500GR,BOTTLE 500GR,BOTTLE,500GR,BOTTLE,MEDIUM BOTTLE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 22.xlsx,240,inputs/sales/Cust 22.xlsx,241
2023-03-01,2023,3,00000022,Pops,DT,CBG00001,OLIVE,CONE|50GR,CONE 50GR,CONE,50GR,CONE,CONE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 22.xlsx,304,inputs/sales/Cust 22.xlsx,305
2023-03-01,2023,3,00000022,Pops,DT,CBG00001,OLIVE,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 22.xlsx,124,inputs/sales/Cust 22.xlsx,125
2023-03-01,2023,3,00000022,Pops,DT,CBG00001,OLIVE,PACK|250GR,PACK 250GR,PACK,250GR,PACK,SMALL PACK,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 22.xlsx,340,inputs/sales/Cust 22.xlsx,341
2023-03-01,2023,3,00000022,Pops,DT,CBG00001,OLIVE,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 22.xlsx,382,inputs/sales/Cust 22.xlsx,383
2023-03-01,2023,3,00000022,Pops,DT,CBG00001,OLIVE,POUCH|400GR,POUCH 400GR,POUCH,400GR,POUCH,MEDIUM POUCH,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 22.xlsx,278,inputs/sales/Cust 22.xlsx,279
2023-03-01,2023,3,00000022,Pops,DT,CBG00001,OLIVE,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 22.xlsx,172,inputs/sales/Cust 22.xlsx,173
2023-03-01,2023,3,00000022,Pops,DT,CBG00005,COBALT,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 22.xlsx,12,inputs/sales/Cust 22.xlsx,13
2023-03-01,2023,3,00000022,Pops,DT,CBG00009,SKY,CONE|50GR,CONE 50GR,CONE,50GR,CONE,CONE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 22.xlsx,506,inputs/sales/Cust 22.xlsx,507
2023-03-01,2023,3,00000022,Pops,DT,CBG00009,SKY,PACK|250GR,PACK 250GR,PACK,250GR,PACK,SMALL PACK,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 22.xlsx,516,inputs/sales/Cust 22.xlsx,517
2023-03-01,2023,3,00000022,Pops,DT,CBG00009,SKY,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 22.xlsx,462,inputs/sales/Cust 22.xlsx,463
2023-03-01,2023,3,00000023,Wafers,MT,CBG00001,OLIVE,CONE|50GR,CONE 50GR,CONE,50GR,CONE,CONE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 23.xlsx,52,inputs/sales/Cust 23.xlsx,53
2023-03-01,2023,3,00000023,Wafers,MT,CBG00001,OLIVE,PACK|250GR,PACK 250GR,PACK,250GR,PACK,SMALL PACK,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 23.xlsx,80,inputs/sales/Cust 23.xlsx,81
2023-03-01,2023,3,00000024,Macarons,MT,CBG00001,OLIVE,BOTTLE|200GR,BOTTLE 200GR,BOTTLE,200GR,BOTTLE,SMALL BOTTLE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,576,inputs/sales/Cust 24.xlsx,577
2023-03-01,2023,3,00000024,Macarons,MT,CBG00001,OLIVE,BOX|50GR,BOX 50GR,BOX,50GR,BOX,SMALL BOX,7.5,5.1,2.4000000000000004,0.47058823529411775,0.32000000000000006,1,1,True,True,REVIEW,PRODUCT_MAPPING_REVIEW,inputs/sales/Cust 24.xlsx,740,inputs/sales/Cust 24.xlsx,741
2023-03-01,2023,3,00000024,Macarons,MT,CBG00001,OLIVE,CONE|50GR,CONE 50GR,CONE,50GR,CONE,CONE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,534,inputs/sales/Cust 24.xlsx,535
2023-03-01,2023,3,00000024,Macarons,MT,CBG00001,OLIVE,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,227.4,205.2,22.200000000000017,0.10818713450292407,0.0976253298153035,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,250,inputs/sales/Cust 24.xlsx,251
2023-03-01,2023,3,00000024,Macarons,MT,CBG00001,OLIVE,PACK|250GR,PACK 250GR,PACK,250GR,PACK,SMALL PACK,65.0,59.4,5.600000000000001,0.0942760942760943,0.08615384615384618,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,608,inputs/sales/Cust 24.xlsx,609
2023-03-01,2023,3,00000024,Macarons,MT,CBG00001,OLIVE,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,21.1,19.0,2.1000000000000014,0.11052631578947376,0.09952606635071096,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,678,inputs/sales/Cust 24.xlsx,679
2023-03-01,2023,3,00000024,Macarons,MT,CBG00001,OLIVE,POUCH|400GR,POUCH 400GR,POUCH,400GR,POUCH,MEDIUM POUCH,189.4,171.7,17.700000000000017,0.10308677926616201,0.09345300950369596,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,468,inputs/sales/Cust 24.xlsx,469
2023-03-01,2023,3,00000024,Macarons,MT,CBG00001,OLIVE,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,742.4,670.5,71.89999999999998,0.10723340790454881,0.09684806034482756,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,320,inputs/sales/Cust 24.xlsx,321
2023-03-01,2023,3,00000024,Macarons,MT,CBG00005,COBALT,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,0.3,0.3,0.0,0.0,0.0,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,140,inputs/sales/Cust 24.xlsx,141
2023-03-01,2023,3,00000024,Macarons,MT,CBG00005,COBALT,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,154.1,115.4,38.69999999999999,0.33535528596187164,0.2511356262167423,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,34,inputs/sales/Cust 24.xlsx,35
2023-03-01,2023,3,00000024,Macarons,MT,CBG00009,SKY,BOTTLE|1KG,BOTTLE 1KG,BOTTLE,1KG,BOTTLE,BIG BOTTLE,53.6,45.1,8.5,0.188470066518847,0.1585820895522388,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,836,inputs/sales/Cust 24.xlsx,837
2023-03-01,2023,3,00000024,Macarons,MT,CBG00009,SKY,CONE|50GR,CONE 50GR,CONE,50GR,CONE,CONE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,1046,inputs/sales/Cust 24.xlsx,1047
2023-03-01,2023,3,00000024,Macarons,MT,CBG00009,SKY,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,127.3,121.1,6.200000000000003,0.051197357555739086,0.04870384917517677,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,906,inputs/sales/Cust 24.xlsx,907
2023-03-01,2023,3,00000024,Macarons,MT,CBG00009,SKY,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,195.2,165.3,29.899999999999977,0.18088324258923155,0.15317622950819662,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,976,inputs/sales/Cust 24.xlsx,977
2023-03-01,2023,3,00000025,Eclairs,MT,CBG00001,OLIVE,CONE|50GR,CONE 50GR,CONE,50GR,CONE,CONE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 25.xlsx,56,inputs/sales/Cust 25.xlsx,57
2023-03-01,2023,3,00000025,Eclairs,MT,CBG00001,OLIVE,PACK|250GR,PACK 250GR,PACK,250GR,PACK,SMALL PACK,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 25.xlsx,84,inputs/sales/Cust 25.xlsx,85
2023-03-01,2023,3,00000027,Fancies,DT,CBG00001,OLIVE,BAR|150GR,BAR 150GR,BAR,150GR,BAR,SMALL BAR,0.0,0.0,0.0,,,1,1,True,True,REVIEW,PRODUCT_MAPPING_REVIEW,inputs/sales/Cust 27.xlsx,494,inputs/sales/Cust 27.xlsx,495
2023-03-01,2023,3,00000027,Fancies,DT,CBG00001,OLIVE,BOTTLE|1KG,BOTTLE 1KG,BOTTLE,1KG,BOTTLE,BIG BOTTLE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,262,inputs/sales/Cust 27.xlsx,263
2023-03-01,2023,3,00000027,Fancies,DT,CBG00001,OLIVE,BOTTLE|200GR,BOTTLE 200GR,BOTTLE,200GR,BOTTLE,SMALL BOTTLE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,766,inputs/sales/Cust 27.xlsx,767
2023-03-01,2023,3,00000027,Fancies,DT,CBG00001,OLIVE,BOTTLE|500GR,BOTTLE 500GR,BOTTLE,500GR,BOTTLE,MEDIUM BOTTLE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,582,inputs/sales/Cust 27.xlsx,583
2023-03-01,2023,3,00000027,Fancies,DT,CBG00001,OLIVE,BOX|50GR,BOX 50GR,BOX,50GR,BOX,SMALL BOX,0.0,0.0,0.0,,,1,1,True,True,REVIEW,PRODUCT_MAPPING_REVIEW,inputs/sales/Cust 27.xlsx,944,inputs/sales/Cust 27.xlsx,945
2023-03-01,2023,3,00000027,Fancies,DT,CBG00001,OLIVE,CONE|50GR,CONE 50GR,CONE,50GR,CONE,CONE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,722,inputs/sales/Cust 27.xlsx,723
2023-03-01,2023,3,00000027,Fancies,DT,CBG00001,OLIVE,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,332,inputs/sales/Cust 27.xlsx,333
2023-03-01,2023,3,00000027,Fancies,DT,CBG00001,OLIVE,PACK|250GR,PACK 250GR,PACK,250GR,PACK,SMALL PACK,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,812,inputs/sales/Cust 27.xlsx,813
2023-03-01,2023,3,00000027,Fancies,DT,CBG00001,OLIVE,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,882,inputs/sales/Cust 27.xlsx,883
2023-03-01,2023,3,00000027,Fancies,DT,CBG00001,OLIVE,POUCH|400GR,POUCH 400GR,POUCH,400GR,POUCH,MEDIUM POUCH,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,652,inputs/sales/Cust 27.xlsx,653
2023-03-01,2023,3,00000027,Fancies,DT,CBG00001,OLIVE,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,402,inputs/sales/Cust 27.xlsx,403
2023-03-01,2023,3,00000027,Fancies,DT,CBG00005,COBALT,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,156,inputs/sales/Cust 27.xlsx,157
2023-03-01,2023,3,00000027,Fancies,DT,CBG00005,COBALT,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,52,inputs/sales/Cust 27.xlsx,53
2023-03-01,2023,3,00000027,Fancies,DT,CBG00009,SKY,BOTTLE|1KG,BOTTLE 1KG,BOTTLE,1KG,BOTTLE,BIG BOTTLE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,1028,inputs/sales/Cust 27.xlsx,1029
2023-03-01,2023,3,00000027,Fancies,DT,CBG00009,SKY,CONE|50GR,CONE 50GR,CONE,50GR,CONE,CONE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,1248,inputs/sales/Cust 27.xlsx,1249
2023-03-01,2023,3,00000027,Fancies,DT,CBG00009,SKY,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,1098,inputs/sales/Cust 27.xlsx,1099
2023-03-01,2023,3,00000027,Fancies,DT,CBG00009,SKY,PACK|250GR,PACK 250GR,PACK,250GR,PACK,SMALL PACK,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,1296,inputs/sales/Cust 27.xlsx,1297
2023-03-01,2023,3,00000027,Fancies,DT,CBG00009,SKY,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,1366,inputs/sales/Cust 27.xlsx,1367
2023-03-01,2023,3,00000027,Fancies,DT,CBG00009,SKY,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,1168,inputs/sales/Cust 27.xlsx,1169
2023-04-01,2023,4,00000001,Sweeties,MT,CBG00001,OLIVE,BOX|50GR,BOX 50GR,BOX,50GR,BOX,SMALL BOX,6.6,6.2,0.39999999999999947,0.06451612903225798,0.06060606060606053,1,1,True,True,REVIEW,PRODUCT_MAPPING_REVIEW,inputs/sales/Cust 1.xlsx,676,inputs/sales/Cust 1.xlsx,677
2023-04-01,2023,4,00000001,Sweeties,MT,CBG00001,OLIVE,CONE|50GR,CONE 50GR,CONE,50GR,CONE,CONE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 1.xlsx,474,inputs/sales/Cust 1.xlsx,475
2023-04-01,2023,4,00000001,Sweeties,MT,CBG00001,OLIVE,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,12.5,11.9,0.5999999999999996,0.05042016806722686,0.04799999999999997,1,1,False,True,VALID,OK,inputs/sales/Cust 1.xlsx,218,inputs/sales/Cust 1.xlsx,219
